file,line,col,receiver,method,migrated_pyside,reason
well_viewer/runtime_app.py,2107,8,self._stats_result_text,delete,true,Qt-safe/default
well_viewer/runtime_app.py,2109,12,self._stats_result_text,insert,true,Qt-safe/default
well_viewer/runtime_app.py,2110,8,self,_set_widget_state,true,Qt-safe/default
well_viewer/runtime_app.py,2127,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,2128,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,2132,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,2133,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,2134,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,2138,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,2142,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,2144,12,self._stats_fig,set_facecolor,true,Qt-safe/default
well_viewer/runtime_app.py,2148,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,2152,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,2156,12,self._stats_canvas_widget,draw,true,Qt-safe/default
well_viewer/runtime_app.py,2223,8,self,_build_label_editor,true,Qt-safe/default
well_viewer/runtime_app.py,2266,24,self._rep_map_btns,items,true,Qt-safe/default
well_viewer/runtime_app.py,2268,16,self,_style_plate_button,true,Qt-safe/default
well_viewer/runtime_app.py,2279,22,tok_active,get,true,Qt-safe/default
well_viewer/runtime_app.py,2282,16,self,_style_plate_button,true,Qt-safe/default
well_viewer/runtime_app.py,2289,37,self,_mute_color,true,Qt-safe/default
well_viewer/runtime_app.py,2296,20,self,_style_plate_button,true,Qt-safe/default
well_viewer/runtime_app.py,2308,20,self,_style_plate_button,true,Qt-safe/default
well_viewer/runtime_app.py,2344,14,self._rep_map_btns,get,true,Qt-safe/default
well_viewer/runtime_app.py,2353,16,self,_style_plate_button,true,Qt-safe/default
well_viewer/runtime_app.py,2367,8,self,_style_plate_button,true,Qt-safe/default
well_viewer/runtime_app.py,2386,8,self,_groups_centre_refresh,true,Qt-safe/default
well_viewer/runtime_app.py,2387,8,self,_rep_refresh_map,true,Qt-safe/default
well_viewer/runtime_app.py,2392,8,dlg,setWindowTitle,true,Qt-safe/default
well_viewer/runtime_app.py,2393,8,dlg,setModal,true,Qt-safe/default
well_viewer/runtime_app.py,2395,8,v,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,2397,8,v,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,2398,8,v,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,2399,27,self._well_paths,keys,true,Qt-safe/default
well_viewer/runtime_app.py,2400,41,self,_parse_rc,true,Qt-safe/default
well_viewer/runtime_app.py,2402,8,v,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,2404,8,v,addLayout,true,Qt-safe/default
well_viewer/runtime_app.py,2406,8,ok_btn,setProperty,true,Qt-safe/default
well_viewer/runtime_app.py,2408,8,btn_row,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,2409,8,btn_row,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,2410,8,btn_row,addStretch,true,Qt-safe/default
well_viewer/runtime_app.py,2415,16,QMessageBox,warning,true,Qt-safe/default
well_viewer/runtime_app.py,2417,19,name_edit.text(),strip,true,Qt-safe/default
well_viewer/runtime_app.py,2417,19,name_edit,text,true,Qt-safe/default
well_viewer/runtime_app.py,2418,12,self._rep_sets,append,true,Qt-safe/default
well_viewer/runtime_app.py,2420,12,dlg,accept,true,Qt-safe/default
well_viewer/runtime_app.py,2421,12,self,_rebuild_all,true,Qt-safe/default
well_viewer/runtime_app.py,2423,8,ok_btn.clicked,connect,true,Qt-safe/default
well_viewer/runtime_app.py,2424,8,cancel_btn.clicked,connect,true,Qt-safe/default
well_viewer/runtime_app.py,2425,8,dlg,exec,true,Qt-safe/default
well_viewer/runtime_app.py,2433,12,self,_rebuild_all,true,Qt-safe/default
well_viewer/runtime_app.py,2440,27,self._well_paths,keys,true,Qt-safe/default
well_viewer/runtime_app.py,2440,66,self,_parse_rc,true,Qt-safe/default
well_viewer/runtime_app.py,2443,8,dlg,setWindowTitle,true,Qt-safe/default
well_viewer/runtime_app.py,2444,8,dlg,setModal,true,Qt-safe/default
well_viewer/runtime_app.py,2446,8,v,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,2448,8,v,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,2450,8,v,addLayout,true,Qt-safe/default
well_viewer/runtime_app.py,2452,8,ok_btn,setProperty,true,Qt-safe/default
well_viewer/runtime_app.py,2454,8,btn_row,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,2455,8,btn_row,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,2456,8,btn_row,addStretch,true,Qt-safe/default
well_viewer/runtime_app.py,2460,12,dlg,accept,true,Qt-safe/default
well_viewer/runtime_app.py,2461,12,self,_rebuild_all,true,Qt-safe/default
well_viewer/runtime_app.py,2463,8,ok_btn.clicked,connect,true,Qt-safe/default
well_viewer/runtime_app.py,2464,8,cancel_btn.clicked,connect,true,Qt-safe/default
well_viewer/runtime_app.py,2465,8,dlg,exec,true,Qt-safe/default
well_viewer/runtime_app.py,2474,16,grp.members,remove,true,Qt-safe/default
well_viewer/runtime_app.py,2475,8,self._rep_sets,pop,true,Qt-safe/default
well_viewer/runtime_app.py,2478,8,self,_rebuild_all,true,Qt-safe/default
well_viewer/runtime_app.py,2483,15,QMessageBox,question,true,Qt-safe/default
well_viewer/runtime_app.py,2491,16,grp.members,clear,true,Qt-safe/default
well_viewer/runtime_app.py,2492,12,self._rep_sets,clear,true,Qt-safe/default
well_viewer/runtime_app.py,2494,12,self._rep_hidden,clear,true,Qt-safe/default
well_viewer/runtime_app.py,2495,12,self,_rebuild_all,true,Qt-safe/default
well_viewer/runtime_app.py,2557,12,self._well_labels,clear,true,compat helper internals
well_viewer/runtime_app.py,2558,12,self,_label_panel_refresh,true,compat helper internals
well_viewer/runtime_app.py,2559,12,self,_invalidate_stats_cache,true,compat helper internals
well_viewer/runtime_app.py,2568,22,nb,currentIndex,true,compat helper internals
well_viewer/runtime_app.py,2570,31,nb,tabText,true,compat helper internals
well_viewer/runtime_app.py,2574,23,nb,tab,true,compat helper internals
well_viewer/runtime_app.py,2574,30,nb,select,true,compat helper internals
well_viewer/runtime_app.py,2585,16,nb,select_by_text,true,compat helper internals
well_viewer/runtime_app.py,2591,31,nb,count,true,compat helper internals
well_viewer/runtime_app.py,2592,27,nb,tabText,true,compat helper internals
well_viewer/runtime_app.py,2593,24,nb,setCurrentIndex,true,compat helper internals
well_viewer/runtime_app.py,2604,12,widget,hide,true,compat helper internals
well_viewer/runtime_app.py,2606,12,widget,pack_forget,true,compat helper internals
well_viewer/runtime_app.py,2623,12,widget,show,true,compat helper internals
well_viewer/runtime_app.py,2639,12,widget,pack,true,compat helper internals
well_viewer/runtime_app.py,2648,28,widget,isVisible,true,compat helper internals
well_viewer/runtime_app.py,2653,28,widget,winfo_manager,true,compat helper internals
well_viewer/runtime_app.py,2664,12,widget,setText,true,compat helper internals
well_viewer/runtime_app.py,2666,12,widget,config,true,compat helper internals
well_viewer/runtime_app.py,2674,12,widget,clear,true,compat helper internals
well_viewer/runtime_app.py,2675,12,widget,addItems,true,compat helper internals
well_viewer/runtime_app.py,2677,12,widget,config,true,compat helper internals
well_viewer/runtime_app.py,2684,20,str(state),lower,true,compat helper internals
well_viewer/runtime_app.py,2685,25,state_str,endswith,true,compat helper internals
well_viewer/runtime_app.py,2687,12,widget,setEnabled,true,compat helper internals
well_viewer/runtime_app.py,2689,12,widget,config,true,compat helper internals
well_viewer/runtime_app.py,2697,12,widget,configure,true,compat helper internals
well_viewer/runtime_app.py,2700,12,widget,setProperty,true,compat helper internals
well_viewer/runtime_app.py,2703,20,widget.style(),unpolish,true,compat helper internals
well_viewer/runtime_app.py,2703,20,widget,style,true,compat helper internals
well_viewer/runtime_app.py,2704,20,widget.style(),polish,true,compat helper internals
well_viewer/runtime_app.py,2704,20,widget,style,true,compat helper internals
well_viewer/runtime_app.py,2714,12,widget,config,true,compat helper internals
well_viewer/runtime_app.py,2723,24,kwargs,items,true,compat helper internals
well_viewer/runtime_app.py,2724,26,css_map,get,true,compat helper internals
well_viewer/runtime_app.py,2726,20,rules,append,true,compat helper internals
well_viewer/runtime_app.py,2728,16,widget,setStyleSheet,true,compat helper internals
well_viewer/runtime_app.py,2728,37,' ',join,true,compat helper internals
well_viewer/runtime_app.py,2738,20,widget,setCursor,true,compat helper internals
well_viewer/runtime_app.py,2740,20,widget,setCursor,true,compat helper internals
well_viewer/runtime_app.py,2742,20,widget,setCursor,true,compat helper internals
well_viewer/runtime_app.py,2744,16,widget,setCursor,true,compat helper internals
well_viewer/runtime_app.py,2746,12,widget,config,true,compat helper internals
well_viewer/runtime_app.py,2755,16,widget,setPixmap,true,compat helper internals
well_viewer/runtime_app.py,2755,33,image,toqpixmap,true,compat helper internals
well_viewer/runtime_app.py,2760,12,widget,configure,true,compat helper internals
well_viewer/runtime_app.py,2767,27,var,get,true,compat helper internals
well_viewer/runtime_app.py,2775,35,widget,currentText,true,compat helper internals
well_viewer/runtime_app.py,2780,35,widget,get,true,compat helper internals
well_viewer/runtime_app.py,2790,16,var,set,true,compat helper internals
well_viewer/runtime_app.py,2799,24,widget,setCurrentText,true,compat helper internals
well_viewer/runtime_app.py,2805,24,widget,set,true,compat helper internals
well_viewer/runtime_app.py,2814,24,widget,winfo_children,true,compat helper internals
well_viewer/runtime_app.py,2817,28,widget,findChildren,true,compat helper internals
well_viewer/runtime_app.py,2827,23,widget,winfo_width,true,compat helper internals
well_viewer/runtime_app.py,2830,27,widget,width,true,compat helper internals
well_viewer/runtime_app.py,2840,23,widget,winfo_height,true,compat helper internals
well_viewer/runtime_app.py,2843,27,widget,height,true,compat helper internals
well_viewer/runtime_app.py,2854,28,widget,winfo_exists,true,compat helper internals
well_viewer/runtime_app.py,2867,26,self,_active_tab_text,true,compat helper internals
well_viewer/runtime_app.py,2870,12,self,_rep_panel_refresh,true,compat helper internals
well_viewer/runtime_app.py,2871,12,self,_grp_panel_refresh,true,compat helper internals
well_viewer/runtime_app.py,2872,12,self,_label_panel_refresh,true,compat helper internals
well_viewer/runtime_app.py,2873,8,self,_rep_refresh_map,true,compat helper internals
well_viewer/runtime_app.py,2892,8,QTimer,singleShot,true,compat helper internals
well_viewer/runtime_app.py,2925,8,self,_invalidate_stats_cache,true,Qt-safe/default
well_viewer/runtime_app.py,2926,8,self,_groups_centre_refresh,true,Qt-safe/default
well_viewer/runtime_app.py,2927,8,self,_bar_rebuild_groups_ui_now,true,Qt-safe/default
well_viewer/runtime_app.py,2928,8,self,_refresh_sidebar_map,true,Qt-safe/default
well_viewer/runtime_app.py,2929,8,self,_redraw_bars,true,Qt-safe/default
well_viewer/runtime_app.py,2930,8,self,_redraw,true,Qt-safe/default
well_viewer/runtime_app.py,2931,11,self,_active_tab_text,true,Qt-safe/default
well_viewer/runtime_app.py,2932,12,self,_show_line_sidebar,true,Qt-safe/default
well_viewer/runtime_app.py,2941,8,self,_invalidate_stats_cache,true,Qt-safe/default
well_viewer/runtime_app.py,2942,8,self,_bar_rebuild_groups_ui_now,true,Qt-safe/default
well_viewer/runtime_app.py,2943,8,self,_redraw_bars,true,Qt-safe/default
well_viewer/runtime_app.py,2944,8,self,_groups_centre_refresh,true,Qt-safe/default
well_viewer/runtime_app.py,2945,8,self,_redraw,true,Qt-safe/default
well_viewer/runtime_app.py,2946,11,self,_active_tab_text,true,Qt-safe/default
well_viewer/runtime_app.py,2947,12,self,_show_line_sidebar,true,Qt-safe/default
well_viewer/runtime_app.py,2955,8,self._bar_groups,append,true,Qt-safe/default
well_viewer/runtime_app.py,2958,8,self,_bar_rebuild_groups,true,Qt-safe/default
well_viewer/runtime_app.py,2964,15,QMessageBox,question,true,Qt-safe/default
well_viewer/runtime_app.py,2970,12,self._bar_groups,clear,true,Qt-safe/default
well_viewer/runtime_app.py,2973,12,self,_bar_rebuild_groups,true,Qt-safe/default
well_viewer/runtime_app.py,2979,8,self,_bar_rebuild_groups_ui,true,Qt-safe/default
well_viewer/runtime_app.py,2980,8,self,_groups_centre_refresh,true,Qt-safe/default
well_viewer/runtime_app.py,2988,8,self,_select_tab_by_text,true,Qt-safe/default
well_viewer/runtime_app.py,2989,8,self,_groups_centre_refresh,true,Qt-safe/default
well_viewer/runtime_app.py,2992,8,self._bar_groups[idx].replicates,clear,true,Qt-safe/default
well_viewer/runtime_app.py,2993,8,self,_bar_rebuild_groups,true,Qt-safe/default
well_viewer/runtime_app.py,3004,12,QMessageBox,information,true,Qt-safe/default
well_viewer/runtime_app.py,3009,8,dlg,setWindowTitle,true,Qt-safe/default
well_viewer/runtime_app.py,3010,8,dlg,setModal,true,Qt-safe/default
well_viewer/runtime_app.py,3012,8,v,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,3014,8,v,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,3015,8,v,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,3016,59,self,_parse_rc,true,Qt-safe/default
well_viewer/runtime_app.py,3018,8,v,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,3020,8,v,addLayout,true,Qt-safe/default
well_viewer/runtime_app.py,3022,8,add_btn,setProperty,true,Qt-safe/default
well_viewer/runtime_app.py,3024,8,btn_row,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,3025,8,btn_row,addWidget,true,Qt-safe/default
well_viewer/runtime_app.py,3026,8,btn_row,addStretch,true,Qt-safe/default
well_viewer/runtime_app.py,3031,16,QMessageBox,warning,true,Qt-safe/default
well_viewer/runtime_app.py,3034,19,name_edit.text(),strip,true,Qt-safe/default
well_viewer/runtime_app.py,3034,19,name_edit,text,true,Qt-safe/default
well_viewer/runtime_app.py,3035,12,grp.replicates,append,true,Qt-safe/default
well_viewer/runtime_app.py,3036,12,dlg,accept,true,Qt-safe/default
well_viewer/runtime_app.py,3038,12,self,_bar_rebuild_groups,true,Qt-safe/default
well_viewer/runtime_app.py,3040,8,add_btn.clicked,connect,true,Qt-safe/default
well_viewer/runtime_app.py,3041,8,cancel_btn.clicked,connect,true,Qt-safe/default
well_viewer/runtime_app.py,3042,8,dlg,exec,true,Qt-safe/default
well_viewer/runtime_app.py,3049,16,grp.replicates,pop,true,Qt-safe/default
well_viewer/runtime_app.py,3052,16,self,_bar_rebuild_groups,true,Qt-safe/default
well_viewer/runtime_app.py,3057,12,self._bar_groups[idx].replicates,clear,true,Qt-safe/default
well_viewer/runtime_app.py,3059,12,self,_bar_rebuild_groups,true,Qt-safe/default
well_viewer/runtime_app.py,3065,12,self,_bar_rebuild_groups,true,Qt-safe/default
well_viewer/runtime_app.py,3068,8,self._bar_groups,pop,true,Qt-safe/default
well_viewer/runtime_app.py,3071,8,self,_bar_rebuild_groups,true,Qt-safe/default
well_viewer/runtime_app.py,3075,12,self._rep_hidden,clear,true,Qt-safe/default
well_viewer/runtime_app.py,3077,39,self._well_paths,keys,true,Qt-safe/default
well_viewer/runtime_app.py,3078,8,self,_bar_refresh_map,true,Qt-safe/default
well_viewer/runtime_app.py,3079,8,self,_redraw_bars,true,Qt-safe/default
well_viewer/runtime_app.py,3083,45,self,_rep_sets_loaded,true,Qt-safe/default
well_viewer/runtime_app.py,3085,12,self._selected_wells,clear,true,Qt-safe/default
well_viewer/runtime_app.py,3086,8,self,_bar_refresh_map,true,Qt-safe/default
well_viewer/runtime_app.py,3087,8,self,_redraw_bars,true,Qt-safe/default
well_viewer/runtime_app.py,3093,13,event.globalPosition(),toPoint,true,Qt-safe/default
well_viewer/runtime_app.py,3093,13,event,globalPosition,true,Qt-safe/default
well_viewer/runtime_app.py,3094,17,gp,x,true,Qt-safe/default
well_viewer/runtime_app.py,3094,25,gp,y,true,Qt-safe/default
well_viewer/runtime_app.py,3098,24,self._bar_map_btns,items,true,Qt-safe/default
well_viewer/runtime_app.py,3099,15,btn,isVisible,true,explicit compatibility fallback path
well_viewer/runtime_app.py,3099,35,btn,isEnabled,true,explicit compatibility fallback path
well_viewer/runtime_app.py,3100,23,btn,rect,true,explicit compatibility fallback path
well_viewer/runtime_app.py,3101,31,rect,center,true,Qt-safe/default
well_viewer/runtime_app.py,3102,32,btn,mapToGlobal,true,explicit compatibility fallback path
well_viewer/runtime_app.py,3103,46,centre_global,x,true,Qt-safe/default
well_viewer/runtime_app.py,3103,65,centre_global,y,true,Qt-safe/default
well_viewer/runtime_app.py,3107,16,self._vis_rubber_win,deleteLater,true,Qt-safe/default
well_viewer/runtime_app.py,3111,8,win,setAttribute,true,Qt-safe/default
well_viewer/runtime_app.py,3112,8,win,setWindowOpacity,true,Qt-safe/default
well_viewer/runtime_app.py,3113,8,win,setStyleSheet,true,Qt-safe/default
well_viewer/runtime_app.py,3114,8,win,setGeometry,true,Qt-safe/default
well_viewer/runtime_app.py,3115,8,win,show,true,Qt-safe/default
well_viewer/runtime_app.py,3116,8,win,raise_,true,Qt-safe/default
well_viewer/runtime_app.py,3123,13,event.globalPosition(),toPoint,true,Qt-safe/default
well_viewer/runtime_app.py,3123,13,event,globalPosition,true,Qt-safe/default
well_viewer/runtime_app.py,3124,17,gp,x,true,Qt-safe/default
well_viewer/runtime_app.py,3124,25,gp,y,true,Qt-safe/default
well_viewer/runtime_app.py,3129,8,self._vis_rubber_win,setGeometry,true,Qt-safe/default
well_viewer/runtime_app.py,3135,16,self._vis_rubber_win,deleteLater,true,Qt-safe/default
well_viewer/runtime_app.py,3151,13,event.globalPosition(),toPoint,true,Qt-safe/default
well_viewer/runtime_app.py,3151,13,event,globalPosition,true,Qt-safe/default
well_viewer/runtime_app.py,3152,17,gp,x,true,Qt-safe/default
well_viewer/runtime_app.py,3152,25,gp,y,true,Qt-safe/default
well_viewer/runtime_app.py,3159,29,btn_centres,items,true,Qt-safe/default
well_viewer/runtime_app.py,3162,20,inside_toks,add,true,Qt-safe/default
well_viewer/runtime_app.py,3167,17,self,_rep_sets_loaded,true,Qt-safe/default
well_viewer/runtime_app.py,3172,20,affected,add,true,Qt-safe/default
well_viewer/runtime_app.py,3181,20,self._rep_hidden,discard,true,Qt-safe/default
well_viewer/runtime_app.py,3183,20,self._rep_hidden,add,true,Qt-safe/default
well_viewer/runtime_app.py,3185,12,self,_invalidate_stats_cache,true,Qt-safe/default
well_viewer/runtime_app.py,3186,12,self,_rep_refresh_map,true,Qt-safe/default
well_viewer/runtime_app.py,3187,12,self,_refresh_sidebar_map,true,Qt-safe/default
well_viewer/runtime_app.py,3188,12,self,_bar_refresh_map,true,Qt-safe/default
well_viewer/runtime_app.py,3189,12,self,_redraw_bars,true,Qt-safe/default
well_viewer/runtime_app.py,3190,12,self,_redraw,true,Qt-safe/default
well_viewer/runtime_app.py,3198,24,affected_groups,add,true,Qt-safe/default
well_viewer/runtime_app.py,3205,16,self,_bar_rebuild_groups,true,Qt-safe/default
well_viewer/runtime_app.py,3217,8,self,_rep_quick_pairs,true,Qt-safe/default
well_viewer/runtime_app.py,3226,8,self,_rep_quick_pairs,true,Qt-safe/default
well_viewer/runtime_app.py,3246,20,new_sets,extend,true,Qt-safe/default
well_viewer/runtime_app.py,3246,36,self,_make_replicate_pairs,true,Qt-safe/default
well_viewer/runtime_app.py,3253,31,self,_make_replicate_pairs,true,Qt-safe/default
well_viewer/runtime_app.py,3263,32,by_col[col],append,true,Qt-safe/default
well_viewer/runtime_app.py,3267,24,new_sets,extend,true,Qt-safe/default
well_viewer/runtime_app.py,3275,20,new_sets,extend,true,Qt-safe/default
well_viewer/runtime_app.py,3275,36,self,_make_replicate_pairs,true,Qt-safe/default
well_viewer/runtime_app.py,3282,31,self,_make_replicate_pairs,true,Qt-safe/default
well_viewer/runtime_app.py,3292,32,by_row[row],append,true,Qt-safe/default
well_viewer/runtime_app.py,3296,24,new_sets,extend,true,Qt-safe/default
well_viewer/runtime_app.py,3301,19,QMessageBox,question,true,Qt-safe/default
well_viewer/runtime_app.py,3310,16,grp.members,clear,true,Qt-safe/default
well_viewer/runtime_app.py,3313,8,self._rep_hidden,clear,true,Qt-safe/default
well_viewer/runtime_app.py,3314,8,self,_invalidate_stats_cache,true,Qt-safe/default
well_viewer/runtime_app.py,3315,8,self,_rep_quick_refresh_ui,true,Qt-safe/default
well_viewer/runtime_app.py,3320,27,self._rep_quick_pair_dir_var,get,true,direct app *_var access with __getattr__/_CompatVar fallback
well_viewer/runtime_app.py,3323,29,self._rep_quick_iter_order_var,get,true,direct app *_var access with __getattr__/_CompatVar fallback
well_viewer/runtime_app.py,3326,8,self,_rep_quick_pairs,true,Qt-safe/default
well_viewer/runtime_app.py,3341,8,self,_rep_refresh_map,true,Qt-safe/default
well_viewer/runtime_app.py,3342,8,self,_refresh_sidebar_map,true,Qt-safe/default
well_viewer/runtime_app.py,3343,8,self,_bar_refresh_map,true,Qt-safe/default
well_viewer/runtime_app.py,3346,21,self,_active_tab_text,true,Qt-safe/default
well_viewer/runtime_app.py,3348,12,self,_rep_panel_refresh,true,Qt-safe/default
well_viewer/runtime_app.py,3353,21,self,_active_tab_text,true,Qt-safe/default
well_viewer/runtime_app.py,3355,12,QTimer,singleShot,true,Qt-safe/default
well_viewer/runtime_app.py,3357,12,QTimer,singleShot,true,Qt-safe/default
well_viewer/runtime_app.py,3366,16,sets,append,true,Qt-safe/default
well_viewer/runtime_app.py,3370,16,sets,append,true,Qt-safe/default
well_viewer/runtime_app.py,3383,8,self._bar_groups,clear,true,Qt-safe/default
well_viewer/runtime_app.py,3395,27,self,_make_replicate_pairs,true,Qt-safe/default
well_viewer/runtime_app.py,3396,20,self._bar_groups,append,true,Qt-safe/default
well_viewer/runtime_app.py,3404,39,_PLATE_COLS,index,true,Qt-safe/default
well_viewer/runtime_app.py,3406,28,loaded,append,true,Qt-safe/default
well_viewer/runtime_app.py,3409,28,pairs_in_col,extend,true,Qt-safe/default
well_viewer/runtime_app.py,3409,48,self,_make_replicate_pairs,true,Qt-safe/default
well_viewer/runtime_app.py,3411,24,self._bar_groups,append,true,Qt-safe/default
well_viewer/runtime_app.py,3421,27,self,_make_replicate_pairs,true,Qt-safe/default
well_viewer/runtime_app.py,3422,20,self._bar_groups,append,true,Qt-safe/default
well_viewer/runtime_app.py,3430,39,_PLATE_ROWS,index,true,Qt-safe/default
well_viewer/runtime_app.py,3432,28,loaded,append,true,Qt-safe/default
well_viewer/runtime_app.py,3435,28,pairs_in_row,extend,true,Qt-safe/default
well_viewer/runtime_app.py,3435,48,self,_make_replicate_pairs,true,Qt-safe/default
well_viewer/runtime_app.py,3437,24,self._bar_groups,append,true,Qt-safe/default
well_viewer/runtime_app.py,3441,8,self,_bar_rebuild_groups_ui_now,true,Qt-safe/default
well_viewer/runtime_app.py,3442,8,QTimer,singleShot,true,Qt-safe/default
well_viewer/runtime_app.py,3447,27,self._bar_quick_pair_dir_var,get,true,direct app *_var access with __getattr__/_CompatVar fallback
well_viewer/runtime_app.py,3450,29,self._bar_quick_iter_order_var,get,true,direct app *_var access with __getattr__/_CompatVar fallback
well_viewer/runtime_app.py,3453,8,self,_bar_quick_groups,true,Qt-safe/default
well_viewer/runtime_app.py,3462,8,self,_bar_quick_groups,true,Qt-safe/default
well_viewer/runtime_app.py,3471,8,self,_bar_quick_groups,true,Qt-safe/default
well_viewer/runtime_app.py,3495,8,self._rep_sets,clear,true,Qt-safe/default
well_viewer/runtime_app.py,3496,8,self._bar_groups,clear,true,Qt-safe/default
well_viewer/runtime_app.py,3499,8,self._rep_hidden,clear,true,Qt-safe/default
well_viewer/runtime_app.py,3511,12,QMessageBox,warning,true,Qt-safe/default
well_viewer/runtime_app.py,3519,22,QFileDialog,getSaveFileName,true,Qt-safe/default
well_viewer/runtime_app.py,3528,16,json,dump,true,Qt-safe/default
well_viewer/runtime_app.py,3528,26,self,_bar_groups_to_dict,true,Qt-safe/default
well_viewer/runtime_app.py,3529,12,_logger,info,true,Qt-safe/default
well_viewer/runtime_app.py,3531,12,QMessageBox,critical,true,Qt-safe/default
well_viewer/runtime_app.py,3537,22,QFileDialog,getOpenFileName,true,Qt-safe/default
well_viewer/runtime_app.py,3546,23,json,load,true,Qt-safe/default
well_viewer/runtime_app.py,3550,12,QMessageBox,critical,true,Qt-safe/default
well_viewer/runtime_app.py,3556,19,QMessageBox,question,true,Qt-safe/default
well_viewer/runtime_app.py,3564,8,self,_bar_groups_from_dict,true,Qt-safe/default
well_viewer/runtime_app.py,3565,8,self,_bar_rebuild_groups,true,Qt-safe/default
well_viewer/runtime_app.py,3566,8,_logger,info,true,Qt-safe/default
well_viewer/runtime_app.py,3586,17,event.globalPosition(),toPoint,true,Qt-safe/default
well_viewer/runtime_app.py,3586,17,event,globalPosition,true,Qt-safe/default
well_viewer/runtime_app.py,3587,25,gp,x,true,Qt-safe/default
well_viewer/runtime_app.py,3587,38,gp,y,true,Qt-safe/default
well_viewer/runtime_app.py,3589,17,event.widget,winfo_rootx,true,explicit compatibility fallback path
well_viewer/runtime_app.py,3590,17,event.widget,winfo_rooty,true,explicit compatibility fallback path
well_viewer/runtime_app.py,3592,16,event.widget,winfo_containing,true,explicit compatibility fallback path
well_viewer/runtime_app.py,3594,16,QApplication,widgetAt,true,Qt-safe/default
well_viewer/runtime_app.py,3595,24,self._bar_map_btns,items,true,Qt-safe/default
well_viewer/runtime_app.py,3609,8,self,_sb_press,true,Qt-safe/default
well_viewer/runtime_app.py,3612,8,self,_sb_drag,true,Qt-safe/default
well_viewer/runtime_app.py,3615,8,self,_sb_release,true,Qt-safe/default
well_viewer/runtime_app.py,3618,8,self,_sb_on_rep_change,true,Qt-safe/default
well_viewer/runtime_app.py,3637,8,self,_refresh_sidebar_map,true,Qt-safe/default
well_viewer/runtime_app.py,3643,8,self,_bar_refresh_map,true,Qt-safe/default
well_viewer/runtime_app.py,3673,12,self._mon_tophat_var,set,true,direct app *_var access with __getattr__/_CompatVar fallback
well_viewer/runtime_app.py,3674,12,self,_set_widget_state,true,Qt-safe/default
well_viewer/runtime_app.py,3675,12,self,_set_widget_text,true,Qt-safe/default
well_viewer/runtime_app.py,3676,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,3677,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,3678,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,3679,12,self,_set_widget_state,true,Qt-safe/default
well_viewer/runtime_app.py,3680,12,self,_set_widget_text,true,Qt-safe/default
well_viewer/runtime_app.py,3682,12,self._mon_tophat_var,set,true,direct app *_var access with __getattr__/_CompatVar fallback
well_viewer/runtime_app.py,3683,12,self,_set_widget_state,true,Qt-safe/default
well_viewer/runtime_app.py,3684,12,self,_set_widget_text,true,Qt-safe/default
well_viewer/runtime_app.py,3685,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,3686,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,3687,12,self,_set_widget_palette,true,Qt-safe/default
well_viewer/runtime_app.py,3688,12,self,_set_widget_state,true,Qt-safe/default
well_viewer/runtime_app.py,3689,12,self,_set_widget_text,true,Qt-safe/default
well_viewer/runtime_app.py,3702,12,self,_set_widget_text,true,Qt-safe/default
well_viewer/runtime_app.py,3705,17,self,_widget_children,true,Qt-safe/default
well_viewer/runtime_app.py,3706,12,w,destroy,true,Qt-safe/default
well_viewer/runtime_app.py,3707,8,self._montage_photos,clear,true,Qt-safe/default
well_viewer/runtime_app.py,3717,12,self,_set_widget_text,true,Qt-safe/default
